miRNA	biofluid	logFC	AveExpr	t	P.Value	adj.P.Val	B	AUC	n_target	n_rest
hsa-miR-652-3p	Plasma	-0.287432624520524	5.68599659571758	-0.844778754224864	0.39918635351228	0.64151057217175	-5.53867126399221	0.444610299605502	83	113
hsa-let-7b-3p	Plasma	0.0944692983740562	5.16067472853667	0.264579256831974	0.791590550450795	0.880192725998471	-5.81065149462061	0.519031879731315	83	113
hsa-miR-760	Plasma	-0.535059503968189	5.87701604706306	-1.55738838415177	0.120869288613149	0.346218733545165	-4.76019793935748	0.422859579912571	83	113
hsa-miR-505-5p	Plasma	-1.17811602386772	4.60663677320366	-3.095297453378	0.00223134501878605	0.0504596114644085	-1.52419890113446	0.372534385328926	83	113
hsa-miR-95-3p	Plasma	-0.0300354833090878	5.66274487379111	-0.0866141560421344	0.931059932744025	0.973965920428081	-5.86597443000241	0.460070369975477	83	113
hsa-miR-425-3p	Plasma	0.226510843667798	5.0786775015972	0.624602038636583	0.532903651349112	0.731545950006028	-5.65961356480501	0.523936453779721	83	113
hsa-miR-505-3p	Plasma	-0.148097859669646	4.49629762272713	-0.391106411187053	0.696111210699963	0.823989747032817	-5.73458562872465	0.479048939119309	83	113
hsa-miR-874-3p	Plasma	-0.672388870860775	3.36909913137842	-1.47472053645771	0.141770612578871	0.378610930063572	-4.76742867081925	0.43480115150869	83	113
hsa-miR-574-5p	Plasma	0.789268057667717	6.65345635325112	2.88370693585842	0.00433535809974063	0.0702947349029373	-2.12415239273497	0.620321995948395	83	113
hsa-miR-200c-3p	Plasma	-0.916534087456597	7.22789223868107	-2.40093045331416	0.01721663360695	0.149263702231292	-3.28474403625093	0.357287557308882	83	113
hsa-miR-326	Plasma	-0.267934562872267	4.11060141817869	-0.66600020408565	0.506134729136045	0.718078646961763	-5.58164171140302	0.465401428723745	83	113
hsa-miR-942-5p	Plasma	0.176510449097918	5.20238785028071	0.52442118704575	0.600533307715315	0.757339226952092	-5.71873600915793	0.508902868109607	83	113
hsa-miR-361-5p	Plasma	-0.202676851467832	4.90904911155692	-0.561897937756345	0.574778901299094	0.750497597803699	-5.68084869094787	0.474570849770764	83	113
hsa-miR-454-5p	Plasma	0.0232005421907462	3.8344496690569	0.0573445382356204	0.954324733669622	0.979500591729341	-5.77126287795433	0.512208124533532	83	113
hsa-miR-1468-5p	Plasma	-0.319025350412041	5.10674786793266	-0.806144509389184	0.421062532995245	0.652431365118912	-5.53633574203657	0.444930163130398	83	113
hsa-miR-516b-5p	Plasma	2.5456759748969	8.22742848763243	4.96676402863249	1.39905832385039e-06	0.000635172479028075	4.99558169409223	0.690052244375733	83	113
hsa-miR-374b-5p	Plasma	-0.109772620567549	4.39553201198846	-0.274117885571257	0.784260833268786	0.880192725998471	-5.7647650105225	0.481927710843373	83	113
hsa-miR-339-5p	Plasma	-0.322970637459178	5.79338170511142	-0.930576323050913	0.353130814642591	0.612653246043297	-5.47523413101705	0.469026548672566	83	113
hsa-miR-181a-3p	Plasma	-0.318089769169238	4.84221991907533	-0.843769154429928	0.399749117195434	0.64151057217175	-5.49526177967016	0.460816718200235	83	113
hsa-miR-20b-5p	Plasma	-0.587700906556245	5.12760186295168	-1.79152976625288	0.0746340777539556	0.278877938246893	-4.36932979653094	0.412623947115897	83	113
hsa-miR-106b-5p	Plasma	-0.0235097722680474	5.17189796910532	-0.0711174048787779	0.943371333730954	0.978436511534072	-5.84023463640781	0.495681842413903	83	113
hsa-miR-1273h-5p	Plasma	-0.0421109292253976	4.3153734247337	-0.103611016428502	0.917575955836188	0.971047748134334	-5.79225262440276	0.510502185734087	83	113
