sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-2_fastq	-6.68494731789108	-8.30342524161174	-2.11352427301488	-2.00034218829913	-1.23441896975124	-0.573880440388148	0.47788556938199	1.8740576885083	-1.30714986000067	-0.217492652428413
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-3_fastq	-7.23474515425473	-8.92033502370207	-1.52896682385355	-3.0559859762262	-0.391540714393898	-1.91505612149793	0.23398211301263	1.79097090510317	-1.16884311676018	0.591311874218146
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-4_fastq	-6.69291008856173	-9.15490746143201	-1.72783057754685	-1.63960989950623	-1.25714919870347	0.197007955288745	0.132347218450061	3.53343238172923	-1.19495678036718	-0.528631317059045
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-5_fastq	-7.42000626117887	-8.93924905027291	-2.61008395638467	-2.27349373726056	-1.9417904123363	-0.344733096379889	0.634070874767064	2.49295408022902	-0.759567062932687	1.20271776922575
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-6_fastq	-7.96437215209711	-9.00027139686603	-2.68743728779866	0.138997330954863	-0.297103607063385	-0.427969849208948	1.82514378775672	-0.906958679900572	0.302938206017047	0.236562091117369
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-7_fastq	-8.2737443294201	-8.37092064160321	-1.56487222499207	-0.287429253849435	-0.902907793746794	-1.06740236764189	2.00799635504445	0.380659136179428	-0.676085326287831	0.419483910734277
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-8_fastq	-8.75591646225021	-7.16384900161985	-2.2784878896653	-2.17229053479688	-0.631413874002727	-2.91676580547397	0.535200601363014	-0.0865236496893939	-1.53087361897137	0.482590934635205
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-9_fastq	-10.0131451420211	-7.91001900397782	-1.40889319992398	-2.57503225342694	-1.04359701090339	-2.2240710967238	-0.27286368626667	2.60996037672479	-0.999760504193509	1.07543884745313
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-10_fastq	-6.60862111236484	-9.85200119272481	-2.59940734569654	-0.414144031176247	-1.60463526297626	-0.0738948932997407	1.22157406590458	1.95411653314452	1.13786416168008	1.12295235135182
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-11_fastq	-2.30199803318401	-11.422981254295	-4.04093216205714	-0.838471142957845	-1.96910948637747	3.33781848630875	1.00022223557854	1.2087590581641	-0.00978194301218727	-0.325246520304636
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-12_fastq	-5.16944083311243	-9.50439042821458	-2.95282146985267	-2.19721973777015	-2.64988862560986	1.12290481130386	0.599758264556639	0.979598961458106	-0.00223333488323896	-0.338117127809026
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-13_fastq	-3.61873615366643	-12.3774356814029	-3.4662767415024	-0.886989362669633	-1.58031934104504	2.8559814135951	0.369517760485807	1.31760996743526	-0.934010097431375	-0.376115613362394
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-14_fastq	-4.79730481024339	-10.0940274284067	-3.06422881606661	-2.02816451044632	-0.669751728805922	1.6860003903182	0.325060319894316	2.98121789565339	-0.816847646187214	-0.507795958126866
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-15_fastq	-8.27824092619629	-8.6511264242646	-1.98110892479329	-0.0846330278020762	-2.7445504581101	0.910608758513413	0.986367007493561	3.83926267722985	-0.102164375209756	0.414343812995264
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-16_fastq	-7.4796653175213	-9.03635446597056	-2.03279965524522	-1.29508614004684	-3.29534057234482	1.6036090570999	0.882272695078064	5.50717244408737	-0.283943671569637	-0.00384483397612448
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-17_fastq	-7.76389331744554	-8.85662634810371	-2.24843301849749	-1.94705508482423	-0.958779081922595	-1.03274264509238	0.37401331969069	1.85586167341708	-0.74574073257388	0.395299798692931
