	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	biofluid
sample_GFSNor_Ami2_116_S66_L006_R1_001_125_160_fastq	5.13310586523228	-0.8263640921571246	-0.7139464559806123	-3.2266153998282703	-0.7823586577417643	2.1718007987070442	1.1740853254555963	-0.04871621483819159	-3.4349534254277545	-0.6380219961733843	Serum
sample_GFSNor_Ami3_117_S112_L007_R1_001_125_160_fastq	-1.7211643581630605	3.0105552634468666	8.477404427695303	0.7681756043750292	-3.8296352482155998	0.2400015218449891	1.7073886555624522	-0.3680651455184585	-1.699753594321718	-1.787826116299104	Serum
sample_GFSUltra1_105_S146_L008_R1_001_125_160_fastq	-1.3414214942853686	11.052947870809238	16.304435704162692	11.345473962910207	-0.8545742120538896	-3.589899663362211	-1.4443945559586087	-1.9123087735048196	0.49548060794439336	0.39838290744477006	Serum
sample_GMPExiqon1_124_fastq	14.813774671409531	-2.315557076023238	-5.118784656019244	1.8075077338156793	4.815841257074513	0.18887195234679152	0.002329833143112201	2.504991865742692	2.0137031921732813	0.10672351934491088	Plasma
sample_GMPExoRNeasy1_122_fastq	11.768897349182765	1.882959376092282	2.648399513087211	12.636935892027829	1.3189028582284703	-3.5105168193438816	1.320265667482392	-0.27974093795575306	0.05033623940505637	-0.5136291895965228	Plasma
sample_GMPME1_132_S168_L008_R1_001_125_160_fastq	5.3237496581123676	1.948341039636711	1.4983415780860323	-1.1928825843241724	-3.6515692121104526	1.2809342955361387	0.15044729747520347	-1.4063383094099764	1.8947348668654707	-0.6934422766999965	Plasma
sample_GMPMillipore1_128_S165_L008_R1_001_125_160_fastq	-1.7699594711043993	0.7673907507743936	4.239044400696557	-1.9505335827966186	-4.4264133002509185	2.5377604460738357	-0.8079330957385523	-1.6195473770665694	0.14893511645060423	-2.2564734576241	Plasma
sample_GMPNor1_136_S171_L008_R1_001_125_160_fastq	-6.707181954475686	1.596403334506337	9.848216016355197	-5.054392398658996	1.4922027345916355	-2.6401064284051627	5.770010957133822	-1.0859664280945336	-0.06570556840549913	-1.3995914643164156	Plasma
sample_GMPNor2_137_fastq	6.387218098232307	7.940487972757587	9.601971853193945	15.010809424502877	0.48389141729812996	-0.6208233225711502	-2.436898272067747	0.6279988668867468	0.4703870972483193	-0.5466845972899104	Plasma
sample_GMPNor3_138_S173_L008_R1_001_125_160_fastq	5.701267737496962	8.181505741273126	12.435925188315466	13.999028408548522	0.20174801017468158	-0.9743865838877861	-0.9240537898689806	-3.291795569203794	3.674115937410392	-2.641667279694775	Plasma
sample_GMPNor_Ami1_142_fastq	6.755222884612171	-1.264564165590395	0.9400602592388504	0.8276977786526679	-2.289610146156698	2.6852172059311274	0.9241541400740722	1.5782624853921583	-2.1699434189985003	2.7863240760520416	Plasma
sample_GMPNor_Ami3_144_fastq	7.0885019018140065	-2.285095306199354	-3.314929043009689	-0.5865844965739677	0.7595080684986063	1.5008707729146902	2.9713941452474337	1.0551786841979531	-0.10586407113747416	-0.5392543403035507	Plasma
sample_GMPUltra1_130_S167_L008_R1_001_125_160_fastq	-1.2401934147435443	-1.5680811957521608	9.170235965795168	-7.961827457075397	3.2445275694663533	-4.558160046446207	1.959048427801541	-2.2360832629721767	3.724801787700327	1.8970135010408733	Plasma
sample_GMPmiRNeasy1_126_S121_L007_R1_001_125_160_fastq	-10.882811808751406	1.0159316449780202	9.90495244811567	-0.574333798693157	-2.8257442532768757	-2.357477455909746	3.7987833639827713	7.796710843504688	-0.2356866848320892	-1.737849452565006	Plasma
sample_GMSExoRNeasy1_98_S140_L008_R1_001_125_160_fastq	3.210443861860159	-0.6862088651975976	1.20509085170295	-1.7251077102033328	-7.035355260030895	-3.1091309181981885	-0.7348363059732077	-3.2085024140522527	-1.0692602857123736	0.7088195060076914	Serum
sample_GMSME1_108_S149_L008_R1_001_125_160_fastq	1.6061481491308462	1.16772312898622	3.0226995212868624	-2.994570918759444	-4.602823300966232	-0.5534541604430988	-3.050632448716852	-1.804846947340084	1.5526114746028454	0.08655034711013385	Serum
sample_GMSMillipore1_104_S145_L008_R1_001_125_160_fastq	-1.546567707861062	0.7077513921089088	5.6950526933384555	-2.149399743432617	-4.459600997977599	0.8030226381091901	-1.032046570709866	-2.104966026344981	0.8538464025113578	0.6261869555308327	Serum
sample_GMSNor1_112_S62_L006_R1_001_125_160_fastq	8.689316119291446	-0.618707917244107	-3.467251994756868	-1.3914778739257847	-0.040762493744123066	4.665282358120938	0.5209933906363902	1.4383456297880963	-1.3356569807907797	1.5009539121348556	Serum
sample_GMSNor2_113_S99_L003_R1_001_115_180_fastq	-30.574054387177444	-16.46082105177922	-0.653185173411288	6.596934549079812	2.572897852298314	2.568200250123908	-1.736443781849075	-0.48918226156007033	-1.2412743182477803	0.921017870127593	Serum
sample_GMSNor3_114_S100_L003_R1_001_115_180_fastq	-30.743378886907887	-17.36012148830733	-0.2836420064738314	6.86655740812808	2.9755443694099317	2.918064508439261	-2.1016490198782325	-0.4200902663592582	-1.334846627382083	1.5319732647882265	Serum
sample_GMSNor_Ami1_118_S68_L006_R1_001_125_160_fastq	-26.339588677157618	-10.567123343260608	2.147248257898899	7.942246649699025	0.29214820347883197	1.0581552162272703	-1.832622696608574	-0.0484463547351604	-0.7008892510928372	0.16770521475734598	Serum
sample_GMSNor_Ami2_119_S69_L006_R1_001_125_160_fastq	3.0442516801413535	0.07942639502369371	0.4511635663227102	-5.854081929768157	-1.063596841518284	3.2617196052332	1.7638888704706681	-2.611586272666629	-3.73718281481224	-1.388165056460912	Serum
sample_GMSNor_Ami3_120_S70_L006_R1_001_125_160_fastq	6.216051214776069	-0.9288996356630056	-0.973847892272133	-1.0494375633247615	-0.3939390598459636	3.6902690930692255	3.5824071754903066	1.170254627545769	-2.136317999073903	4.396107623571279	Serum
sample_GMSUltra1_106_S147_L008_R1_001_125_160_fastq	-3.875374626406165	9.494242443198411	14.729123284058472	9.579884698083632	0.2776157840583319	-2.0250267820504417	-0.48523944776318445	-2.2177821133591062	1.492261968607399	1.691030444032979	Serum
sample_LUExoQuickFP1_Idx14_S94_L003_R1_001_fastq	-25.4723476902206	-3.572315024753005	-2.9789054671589885	2.346264602846388	0.19643527744523515	-0.48525468133565086	0.02585670985130992	0.8505863710558164	1.8653926745773866	0.22319967168966878	Urine
sample_LUExoQuickFP2_Idx16_S96_L003_R1_001_fastq	-16.610143027534306	9.047420153398717	-4.336822965134207	-1.7064495094749803	2.929741460379522	-0.3774409130064004	3.8694247812368006	-0.38372341487255096	-2.0617970713378386	-1.3341302725991133	Urine
sample_LUExoQuickFP3_Idx17_S97_L003_R1_001_fastq	-15.246283045786406	9.09461946858937	-4.233522909014356	-2.815787459914886	2.906289881657969	-0.9868304499134272	1.2636298973386069	-1.047567465480956	-3.1359814202512455	-0.20960903307189424	Urine
sample_LUExoQuickMP1_Idx2_S82_L003_R1_001_fastq	-28.266314371534015	-9.216571736849655	-2.6768330238472817	5.094879516711323	2.0263130569450154	1.3011302970820324	-1.7361457934651814	-0.08359861736489677	-0.8579112756617278	1.329293506583668	Urine
sample_LUExoQuickMP2_Idx4_S84_L003_R1_001_fastq	-16.88015060221358	7.164052957063105	-5.294241796287382	0.06886212404998537	1.9828997426483141	0.3466880114929414	0.7271608186160575	-0.12271448459074676	0.48719102980098133	-2.9430827932724744	Urine
sample_LUExoQuickMP3_Idx6_S86_L003_R1_001_fastq	-17.3292581621591	8.944000530750237	-5.775092359153784	-0.3400543178693129	1.5266223258845726	-0.8404695877223632	1.5726693511790755	-0.9605029522350381	1.2577598301315758	-0.7773182870334537	Urine
sample_LUExoRNeasyFP1_Idx22_S102_L003_R1_001_fastq	-14.570115807043592	10.233409095072801	-8.237571608486844	1.0307066372669762	0.9963167634757114	1.9916950462766208	1.0871733398036245	0.7564675242013678	-0.2391756464674738	0.5079042023539252	Urine
sample_LUExoRNeasyFP2_Idx24_S104_L003_R1_001_fastq	-13.367038873431694	11.371837733689448	-6.7371612155481335	-0.27244714028473044	1.0603881966294768	0.657740424735971	0.21117520379722848	-0.5779831954123532	-2.1502034524789186	1.1224835729033564	Urine
sample_LUExoRNeasyFP3_Idx26_S106_L003_R1_001_fastq	-17.167977604388536	8.698659400362157	-6.396665302225351	-0.0378022498452404	0.8641518059222338	1.5723365257003483	1.5098206025488605	-0.6300947945547057	0.0737646488845099	1.2247473114242757	Urine
sample_LUExoRNeasyMP1_Idx25_S105_L003_R1_001_fastq	-13.695399049679597	11.934027896461073	-8.009935968156801	-0.5183543949685901	1.788142613536548	-0.18805847987242133	1.1862306206775504	-0.5515425101307967	-0.14172368450659914	1.011981087003204	Urine
sample_LUExoRNeasyMP2_Idx27_S107_L003_R1_001_fastq	-16.56116993004046	10.466433589708554	-7.102987685342794	-0.45698192574659763	1.264792407725124	-0.1691314191710546	0.9462690247559113	-0.8105524617786068	0.09449482467613206	0.3028285052897099	Urine
sample_LUExoRNeasyMP3_Idx29_S109_L003_R1_001_fastq	-15.421093568959273	10.333147239946673	-7.153003020240752	0.33588559731943	0.4793839915582417	0.6766835296430129	0.21069807141313404	0.26648700931966934	-0.6106295821290552	0.9051713097670844	Urine
sample_LUHomebrewFP1_Idx45_S149_L004_R1_001_fastq	-10.139663116693049	9.977031094182259	-6.299015764756673	-1.917545649858104	-0.4998743240530645	-1.80150745646839	-2.9909321811424032	0.7644348543947487	0.540449064738032	-1.440378369757664	Urine
sample_LUHomebrewFP2_Idx47_S151_L004_R1_001_fastq	-12.997615937981765	11.315796484985517	-5.201996740052545	-0.5096316702165073	1.6098246520598114	0.20194303035642208	0.015801453928057117	0.26412369770506006	1.2061021116606898	0.9702287581927836	Urine
sample_LUHomebrewFP3_Idx34_S138_L004_R1_001_fastq	-11.49731115155969	11.268016367424085	-6.005474041280147	-1.6048103684994421	1.146760787910914	-1.9004081868923728	-1.4131615651518028	1.7687891826859004	-1.1779423723434712	0.5361453133108716	Urine
sample_LUHomebrewMP1_Idx33_S137_L004_R1_001_fastq	-26.55682430348256	-12.919551261746482	0.17652518236858886	3.3002713870596065	1.4961160980109454	1.1479186011635383	-1.618464940974516	-0.4460457638577635	0.007933059337663804	-0.06684435105618729	Urine
sample_LUHomebrewMP2_Idx35_S139_L004_R1_001_fastq	-29.975358088883453	-16.682145459314665	0.724216107192497	5.0215020673104735	3.717020169965068	2.0330796856257463	-1.1468382095663097	-0.3861915453616524	-1.2639744596742093	1.0327760720779307	Urine
sample_LUHomebrewMP3_Idx37_S141_L004_R1_001_fastq	-20.83698545201933	-13.609888352871675	1.1340349168546917	1.0240143471762595	-0.3314801165314681	-2.0241497931831245	-1.5238840896627175	-1.9598688973219929	0.681054771731299	-1.1770689236063716	Urine
sample_LUMilliporeFP1_Idx19_S131_L004_R1_001_fastq	-27.014057096288326	-10.274413244061092	1.1623746680755056	0.8826781747194713	5.007603586455777	-0.45496257557640957	0.42084999717205823	0.5613272123247367	-0.5631216889826044	-0.6491245772921784	Urine
sample_LUMilliporeFP2_Idx20_S132_L004_R1_001_fastq	-19.42879050321484	-4.889950239935702	2.0596635819770226	3.3172073629076624	-1.7867177056639436	0.3382320519848543	3.8263943379922254	-3.7096244370203526	2.742144960939673	-4.013461888816956	Urine
sample_LUMilliporeFP3_Idx21_S133_L004_R1_001_fastq	-27.8094517067445	-12.585495647958389	1.7506879854551172	1.3872605756869492	4.969914650495704	1.3281150650705054	0.6037609186016721	-0.5159399940639914	-0.41378349147378285	-0.9579209539534108	Urine
sample_LUMilliporeMP1_Idx42_S122_L003_R1_001_fastq	-14.448563869899056	11.433780694896978	-6.478939715519079	-0.866498537216452	1.0047884907819562	-0.9146210885542481	-1.6898084583650228	-0.4972121124632961	0.3919822361415615	0.5216094893362998	Urine
sample_LUMilliporeMP2_Idx44_S124_L003_R1_001_fastq	-11.6246496120269	12.424425941102587	-7.536690909114625	0.4384854982386519	2.8271174853901537	-0.1707675728891207	-0.9897947388907136	0.36660712372739207	-1.0090724221295229	0.9161781030991923	Urine
sample_LUMilliporeMP3_Idx46_S126_L003_R1_001_fastq	-17.9904840661259	7.366648376397115	-6.115157400397375	-0.4471401399621215	1.0287675539989376	-1.3979983173637551	-1.9625606933723443	0.7023814067568112	4.785151001564022	0.8744163089195758	Urine
sample_LUUltracentrifugeFP1_Idx45_S125_L003_R1_001_fastq	-17.158340098191914	8.523379838046761	-6.494543214587322	0.15933272522114325	0.4863036702514725	-2.2745088435858984	-1.4842189059253987	0.4185801588051124	3.3002853705365918	0.4198711265358046	Urine
sample_LUUltracentrifugeFP2_Idx47_S127_L003_R1_001_fastq	-12.108935255311106	11.101401069806718	-8.597868828558763	0.5973939135068261	0.5089758633636364	0.22377841205730026	-0.026369770008674753	0.9663398797794258	-0.7940622511101008	1.066654526274257	Urine
sample_LUUltracentrifugeFP3_Idx34_S114_L003_R1_001_fastq	-14.61721515137572	11.815950827619346	-7.777197752892268	-0.2965023975832739	1.4150113248374863	-0.2544668258932659	-0.7123765039027367	0.5679359020706585	-1.1608724235619567	0.7557053464489665	Urine
sample_LUUltracentrifugeMP1_Idx33_S113_L003_R1_001_fastq	-18.489512178900863	6.860241055029454	-5.767018694401286	-1.4716408029156125	-0.1249330432438394	-0.625407237932936	-0.16312651037821632	0.7453820943191654	1.7394467208034523	-0.35089139651989193	Urine
sample_LUUltracentrifugeMP2_Idx35_S115_L003_R1_001_fastq	-15.014013076814923	11.11097256745208	-7.428921748096624	0.9818810542880432	0.7933413519410539	-1.5141671867530655	-0.6415216181848117	-0.2602018957730482	1.7935272783387202	0.8658382163550042	Urine
sample_LUUltracentrifugeMP3_Idx37_S117_L003_R1_001_fastq	-17.492865255349315	9.547977370267176	-7.144485219241955	1.7028564222882823	-0.7575449412214346	-0.7440077149966509	-2.177117239629289	-0.5059119671302451	0.27122875204245767	0.9385346354506883	Urine
sample_LUmiRNeasyFP1_Idx5_S85_L003_R1_001_fastq	-28.5529119479101	-10.208922727334883	-3.0020079475959074	4.854550173055269	1.2374694681771008	1.9337679665330754	-1.3741609535880972	-0.37645588627387033	-0.598232675705713	1.017920581518832	Urine
sample_LUmiRNeasyFP2_Idx7_S87_L003_R1_001_fastq	-30.95654042181706	-15.261477069387501	-1.4357334653369727	6.906630416595367	2.8831103285655293	2.142166941794127	-2.015164769483615	-0.37277484615359824	-1.5438305524062406	1.3050893646015538	Urine
sample_LUmiRNeasyFP3_Idx9_S89_L003_R1_001_fastq	-15.642310976191377	8.98917743933778	-2.2431967990406476	-3.6253381623250056	5.139506934152619	-3.2187909088629945	0.0620093878231938	-0.6207318952111768	-3.445631351707826	-2.2765025194321944	Urine
sample_LUmiRNeasyMP1_Idx42_S146_L004_R1_001_fastq	-17.59395400071617	5.583046263408819	-4.588230612033398	0.3420893657289142	0.22104559128874396	-1.4007069073970178	-0.894519910955965	0.17640843879067275	-1.4289192677561535	0.06877173151028777	Urine
sample_LUmiRNeasyMP2_Idx44_S148_L004_R1_001_fastq	-16.94860227962227	6.853561522146616	-6.082542549063352	-0.48115227305448416	-0.3954973121074827	-1.4767671596293475	-0.8746041580057592	0.14337517441779704	-0.3528814601459822	0.5459761630815008	Urine
sample_LUmiRNeasyMP3_Idx46_S150_L004_R1_001_fastq	-16.2614462658756	7.099192518739098	-5.062893738258278	-0.430239357854998	0.5340332645764465	-2.5072076430210832	-1.2110115880443604	0.30656797634781413	0.34834583393521423	-1.01115425121707	Urine
sample_SFPExiqon1_163_fastq	13.545435147174123	-1.560828475899933	-2.5137281390724966	0.37861590508625054	4.607397688190213	0.02242571301408487	0.24112327737795317	5.331090891530872	0.461888724873112	-2.471745003575268	Plasma
sample_SFPExoQuick1_171_S162_L008_R1_001_125_160_fastq	9.830007982111546	-0.8417099855657664	-0.48852249339395315	0.8761810893623271	1.4734087885435632	0.6066794214315104	1.2553234838089045	-2.712160292081742	-2.075295805308558	0.6315951591102398	Plasma
sample_SFPExoQuick2_172_S163_L008_R1_001_125_160_fastq	11.463428903568584	-0.6431544582492388	-1.4525638920590331	-0.3524622904067174	2.012990353339442	4.364820939205667	2.044582267024675	3.248933134987438	-0.3381414156630321	2.7217719508871734	Plasma
sample_SFPExoQuick3_173_fastq	8.849476587053388	2.6710096662941845	4.855902322406033	6.840501179577758	2.140269588915624	1.5206886072890822	-2.1687464318634313	-1.2317446529688638	-1.022733308474776	-0.013364674322378782	Plasma
sample_SFPExoRNeasy1_161_fastq	12.200121679088506	-2.303748109366884	-5.395860803627816	3.1896246727631232	0.21310822358585108	-4.924655632715294	2.4395657912502515	-1.7873564726427333	-2.0601823951924536	-0.5512175698931775	Plasma
sample_SFPNor1_167_fastq	15.641286510863074	-1.5168131095153583	-6.8298901035273785	0.8623816663083617	4.9772407207844065	2.5075710254922416	2.2942006343729147	0.42695618485285	0.9087760272315203	-1.0752990666386397	Plasma
sample_SFPNor_Ami2_169_S160_L008_R1_001_125_160_fastq	10.586224359622108	3.368850851813905	4.080962412964001	9.393639742984238	4.153083977828034	0.7987629069443064	-0.182308008069266	-1.3723773173940155	-0.07755300742064423	-0.744908556264493	Plasma
sample_SFSExiqon1_147_S50_L006_R1_001_125_160_fastq	10.71790611920282	-2.5840977254818647	-4.534970520458339	-0.25234701607034576	2.523036529516808	2.0205943949803196	1.0834059606425652	3.4545775171528605	1.366317209489227	-1.0122573067240583	Serum
sample_SFSExoQuick1_155_S57_L006_R1_001_125_160_fastq	3.4672805353605702	2.310140724420164	2.4621221589811144	-1.9268073567703228	0.4354939769892882	5.22302002954656	0.5727689968351711	0.6925344584640126	-2.14919382748434	3.64445473324707	Serum
sample_SFSExoQuick2_156_S58_L006_R1_001_125_160_fastq	6.229422656513428	-0.1839730127127617	1.802440580068454	-2.3527180464168014	0.05393711157111877	4.775312954447208	0.796219416348011	0.36641029114453705	-1.9441045904686396	-0.14369577172008932	Serum
sample_SFSExoQuick3_157_S12_L005_R1_001_125_160_fastq	6.4851434226660745	-0.0981897352213214	1.3808255586216058	0.005528640426443479	1.1726958383188388	2.233847819813216	-0.4355361812722324	-1.604332157261976	-0.9431360293246226	0.05952242458150827	Serum
sample_SFSExoRNeasy1_145_S48_L006_R1_001_125_160_fastq	7.773910997879485	-3.965315695461304	-3.7255008955878997	1.2437549926165863	-2.381767121854527	-4.089248921939194	1.9275900034737166	0.7795724637673758	-0.5850774191573047	0.8833142845919792	Serum
sample_SFSNor1_151_S53_L006_R1_001_125_160_fastq	12.245673325334833	-0.6022252171236326	-3.883307630796521	-0.7342471820733055	4.535567232537995	4.305278846375858	1.9809095172725038	2.7705261485100556	-0.6871267921225203	0.5695913613491874	Serum
sample_SFSNor_Ami2_153_S55_L006_R1_001_125_160_fastq	9.045386120456042	2.5054487546995565	3.0979762615879696	8.07153746436627	3.2409547587623435	1.9934250659190074	0.6518428911460638	0.26966519025220304	-0.020373905830170503	-0.9196378806192765	Serum
sample_SFSmiRNeasy2_149_S142_L008_R1_001_125_160_fastq	-0.6434279850325167	8.109927897397448	14.280160227308373	9.151177741865617	-3.3560797375346167	-2.129781829038364	-0.4095604600322527	8.450861158223764	-2.8682913509254004	3.0619619834514453	Serum
sample_SMPExiqon1_164_fastq	12.716109338738745	0.05081363118151074	-1.3426705522298947	1.46546886237747	3.3988695315226973	3.62077626917416	1.1078545253175205	4.005801484901457	0.6712377975517853	-0.7435896875203075	Plasma
sample_SMPExoQuick2_175_fastq	12.470725852787472	-1.9173229041749866	-3.88771641081738	-1.6168703074309547	3.068057814409829	0.39779263095277934	2.7596882429093696	-2.893503211614473	-1.2128402942383558	1.2005551424882854	Plasma
sample_SMPExoQuick3_176_S123_L007_R1_001_125_160_fastq	3.7344845743312267	0.6682949858231048	1.031296135647096	-5.7427741643741435	-0.9271999003325433	5.792555681944978	0.7386159405100748	1.8677128870589703	-2.774509168303882	-0.5124013966809616	Plasma
sample_SMPExoRNeasy1_162_fastq	11.680375886636355	-2.43216112947353	-5.709957268931429	3.6348127802512877	-1.1505570460781012	-4.439682018393903	1.871003504154773	-0.6758416190223612	-3.1007105910194293	1.2119767409488191	Plasma
sample_SMPNor1_168_fastq	16.87052234244509	-0.6617715644062926	-6.633157793974293	0.9439755086863306	5.743014122822884	4.094344108753763	3.2373305821177834	0.36969295290173654	-0.7665008402875917	-0.6410170188997244	Plasma
sample_SMPNor_Ami2_170_S161_L008_R1_001_125_160_fastq	8.897466663559143	3.1034843605919735	3.5826949487376547	7.305555808710685	3.830163804829366	2.7717141006424764	-0.43487676919784857	-1.3455281588019745	-0.3557912548088604	0.2551827255593465	Plasma
sample_SMSExoQuick1_158_S13_L005_R1_001_125_160_fastq	6.164441937834768	1.5051959947381128	4.126958950137208	1.6854336564628063	1.965282789629001	6.489161061038218	-0.12505491313867798	-1.6042492698779318	0.34187649065884035	0.10617537997217794	Serum
sample_SMSExoQuick2_159_S14_L005_R1_001_125_160_fastq	6.929277377599693	-2.3892174136921307	-3.051543339686088	-1.927054848334214	-0.5962827165838435	2.5562842825563368	1.1145218339428697	-3.3173816103097677	0.1653650261101505	0.5655246669640596	Serum
sample_SMSExoQuick3_160_S15_L005_R1_001_125_160_fastq	6.910647721277824	-1.8855851789945228	-1.4240398833636925	-4.116209703414741	0.8284778072356097	4.369481101486187	1.1351451009701132	-2.2995391129313174	0.501783002890798	3.5485414668959065	Serum
sample_SMSNor1_152_S54_L006_R1_001_125_160_fastq	16.820711483497607	-2.2825083311950927	-7.357046889783146	2.297514720994052	4.299405906433404	1.6219999902892737	3.198482548781817	2.030138160714633	0.6259589945018519	-0.9299872080509218	Serum
sample_SMSNor_Ami2_154_S56_L006_R1_001_125_160_fastq	10.025809937483473	3.001325186645577	4.873862254727929	9.806460467333647	4.181245884412233	1.1244101293237818	-0.6770672517024093	0.37012177655823053	-1.240351635309461	-1.4528690683297385	Serum
sample_SMSmiRNeasy2_150_S52_L006_R1_001_125_160_fastq	5.994088584629583	6.233948932474782	14.546879870128441	5.535026608857858	4.510323447465839	-2.7509333709341295	-5.015129118551604	0.8479351172801742	-0.9182605775384637	-0.06579547236350354	Serum
