miRNA	biofluid	logFC	AveExpr	t	P.Value	adj.P.Val	B	AUC	n_target	n_rest
hsa-miR-23a-5p	Plasma	-0.7657191657782	2.93636525922931	-4.09991502378449	5.17815340537409e-05	0.00012927650111362	1.3468083599015	0.345341435185185	216	96
hsa-miR-330-5p	Plasma	-0.742729231001629	2.13929349621119	-3.96393466302488	8.99404376711544e-05	0.000217107877689641	0.85245856480556	0.339795524691358	216	96
hsa-miR-26a-1-3p	Plasma	-1.35313952719911	0.903140697352949	-6.47106181048844	3.40784697206141e-10	1.48761703151663e-09	12.7820830931676	0.291329089506173	216	96
hsa-miR-301b-3p	Plasma	-1.08536431302433	2.63771262225525	-5.40807935159015	1.20519877947652e-07	4.26499956426401e-07	7.11198157650674	0.322096836419753	216	96
hsa-miR-31-3p	Plasma	0.45292433040731	0.286565279159112	2.04982827294023	0.041150179010533	0.0631546957866918	-4.62919013321576	0.548611111111111	216	96
hsa-miR-3200-5p	Plasma	1.19652146480712	0.696007125385781	5.20963589092585	3.29204907773311e-07	1.121450363396e-06	6.19470717734605	0.674864969135803	216	96
hsa-miR-6783-5p	Plasma	0.786008874549825	0.30782363655214	3.75946902974522	0.000200481018483796	0.000462502096438884	0.146425567671493	0.612702546296296	216	96
hsa-miR-6852-5p	Plasma	-1.6996120939619	1.79078944408381	-8.32071578308531	2.16530013234206e-15	1.48915452497864e-14	24.3773538986243	0.229311342592593	216	96
hsa-miR-200a-5p	Plasma	0.0395557225884406	0.894160158966288	0.197956114892418	0.84319805381747	0.875628748195065	-6.68403549716695	0.501157407407407	216	96
hsa-miR-6503-3p	Plasma	0.238406097195709	2.0560454685425	1.35324249514903	0.176879896281025	0.236597145667646	-5.82515097683079	0.55565200617284	216	96
hsa-miR-548ak	Plasma	0.00449200047897953	1.1636181170571	0.0223017637019772	0.982220363463834	0.983569567259801	-6.70890214619037	0.495659722222222	216	96
hsa-miR-1273h-3p	Plasma	-1.2996819826374	2.59180337812292	-7.07686053226419	8.51876547856086e-12	4.22461226793936e-11	16.3312792776753	0.259403935185185	216	96
hsa-miR-153-3p	Plasma	-0.329976864251088	1.9618889153899	-1.83244374021481	0.0677623966079123	0.09919435166098	-5.07984774546792	0.438705632716049	216	96
hsa-miR-3667-5p	Plasma	0.328875789605137	0.233020833765099	1.55062151640291	0.121925481825046	0.170275241859116	-5.50820233202234	0.518952546296296	216	96
hsa-miR-224-3p	Plasma	-0.76096980445705	1.23308020503832	-4.11496055775702	4.86677597218697e-05	0.000121920264045509	1.44678426437258	0.352430555555556	216	96
hsa-miR-192-3p	Plasma	0.763164807014102	1.33606274987527	3.53077855169093	0.000471622761578539	0.00102021659700521	-0.659005871789783	0.604359567901235	216	96
